ticker,symbol,name,sector,industry,marketCap,currency,exchange,quoteType,isin
LASA.NS,LASA,Lasa Supergenerics Limited,Healthcare,Drug Manufacturers - Specialty & Generic,483016640,INR,NSE,EQUITY,
LAURUSLABS.NS,LAURUSLABS,Laurus Labs Limited,Healthcare,Drug Manufacturers - Specialty & Generic,540558393344,INR,NSE,EQUITY,
LAXMIDENTL.NS,LAXMIDENTL,LAXMI DENTAL LIMITED,Healthcare,Medical Instruments & Supplies,14793062400,INR,NSE,EQUITY,
LENSKART.NS,LENSKART,LENSKART SOLUTIONS LTD,Healthcare,Medical Instruments & Supplies,699846623232,INR,NSE,EQUITY,
LINCOLN.NS,LINCOLN,Lincoln Pharmaceuticals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,9782270976,INR,NSE,EQUITY,
LOTUSEYE.NS,LOTUSEYE,Lotus Eye Hospital and Institute Limited,Healthcare,Medical Care Facilities,2715118848,INR,NSE,EQUITY,
LUPIN.NS,LUPIN,Lupin Limited,Healthcare,Drug Manufacturers - Specialty & Generic,954983645184,INR,NSE,EQUITY,
LYKALABS.NS,LYKALABS,Lyka Labs Limited,Healthcare,Biotechnology,2657477376,INR,NSE,EQUITY,
MANGALAM.NS,MANGALAM,Mangalam Drugs & Organics Limited,Healthcare,Drug Manufacturers - Specialty & Generic,397327904,INR,NSE,EQUITY,
MANKIND.NS,MANKIND,Mankind Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,869367480320,INR,NSE,EQUITY,
MARKSANS.NS,MARKSANS,Marksans Pharma Limited,Healthcare,Drug Manufacturers - General,84728029184,INR,NSE,EQUITY,
MAXHEALTH.NS,MAXHEALTH,Max Healthcare Institute Limited,Healthcare,Medical Care Facilities,1043973734400,INR,NSE,EQUITY,
MAXIND.NS,MAXIND,Max India Limited,Healthcare,Medical Care Facilities,9905546240,INR,NSE,EQUITY,
MEDANTA.NS,MEDANTA,Global Health Limited,Healthcare,Medical Care Facilities,306219810816,INR,NSE,EQUITY,
MEDIASSIST.NS,MEDIASSIST,MEDI ASSIST HEALTH SER L,Healthcare,Healthcare Plans,33666068480,INR,NSE,EQUITY,
MEDICAMEQ.NS,MEDICAMEQ,Medicamen Biotech Limited,Healthcare,Drug Manufacturers - Specialty & Generic,5329508352,INR,NSE,EQUITY,
MEDICO.NS,MEDICO,Medico Remedies Limited,Healthcare,Drug Manufacturers - Specialty & Generic,4136752384,INR,NSE,EQUITY,
MEDPLUS.NS,MEDPLUS,MedPlus Health Services Limited,Healthcare,Pharmaceutical Retailers,95999795200,INR,NSE,EQUITY,
MEGASOFT.NS,MEGASOFT,Megasoft Limited,Healthcare,Drug Manufacturers - Specialty & Generic,13095657472,INR,NSE,EQUITY,
METROPOLIS.NS,METROPOLIS,Metropolis Healthcare Limited,Healthcare,Diagnostics & Research,99134554112,INR,NSE,EQUITY,
MOREPENLAB.NS,MOREPENLAB,Morepen Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,22444093440,INR,NSE,EQUITY,
NATCAPSUQ.NS,NATCAPSUQ,Natural Capsules Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1916939648,INR,NSE,EQUITY,
NATCOPHARM.NS,NATCOPHARM,NATCO Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,165040799744,INR,NSE,EQUITY,
NECLIFE.NS,NECLIFE,Nectar Lifesciences Limited,Healthcare,Drug Manufacturers - Specialty & Generic,4792744960,INR,NSE,EQUITY,
NEULANDLAB.NS,NEULANDLAB,Neuland Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,207093547008,INR,NSE,EQUITY,
NGLFINE.NS,NGLFINE,NGL Fine-Chem Limited,Healthcare,Drug Manufacturers - General,8296773120,INR,NSE,EQUITY,
NH.NS,NH,Narayana Hrudayalaya Limited,Healthcare,Medical Care Facilities,384447676416,INR,NSE,EQUITY,
NURECA.NS,NURECA,Nureca Limited,Healthcare,Medical Devices,2759586304,INR,NSE,EQUITY,
ONESOURCE.NS,ONESOURCE,ONESOURCE SPECL PHARMA L,Healthcare,Biotechnology,182579052544,INR,NSE,EQUITY,
ORCHPHARMA.NS,ORCHPHARMA,Orchid Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,42086711296,INR,NSE,EQUITY,
ORTINGLOBE.NS,ORTINGLOBE,Ortin Global Limited,Healthcare,Drug Manufacturers - Specialty & Generic,117448072,INR,NSE,EQUITY,
PANACEABIO.NS,PANACEABIO,Panacea Biotec Limited,Healthcare,Biotechnology,21520449536,INR,NSE,EQUITY,
PAR.NS,PAR,Par Drugs and Chemicals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1235631488,INR,NSE,EQUITY,
PFIZER.NS,PFIZER,Pfizer Limited,Healthcare,Drug Manufacturers - General,229708513280,INR,NSE,EQUITY,
PGHL.NS,PGHL,Procter & Gamble Health Limited,Healthcare,Drug Manufacturers - Specialty & Generic,94634016768,INR,NSE,EQUITY,
POLYMED.NS,POLYMED,Poly Medicure Limited,Healthcare,Medical Instruments & Supplies,187727904768,INR,NSE,EQUITY,
PPLPHARMA.NS,PPLPHARMA,Piramal Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,223464554496,INR,NSE,EQUITY,
RAINBOW.NS,RAINBOW,Rainbow Children's Medicare Limited,Healthcare,Medical Care Facilities,135631314944,INR,NSE,EQUITY,
RPGLIFE.NS,RPGLIFE,RPG Life Sciences Limited,Healthcare,Drug Manufacturers - Specialty & Generic,38398631936,INR,NSE,EQUITY,
RUBICON.NS,RUBICON,RUBICON RESEARCH LIMITED,Healthcare,Drug Manufacturers - General,105744982016,INR,NSE,EQUITY,
SAGILITY.NS,SAGILITY,Sagility Limited,Healthcare,Health Information Services,235985780736,INR,NSE,EQUITY,
SAILIFE.NS,SAILIFE,SAI LIFE SCIENCES LIMITED,Healthcare,Diagnostics & Research,189160636416,INR,NSE,EQUITY,
SAKAR.NS,SAKAR,Sakar Healthcare Limited,Healthcare,Drug Manufacturers - Specialty & Generic,9110309888,INR,NSE,EQUITY,
SANOFI.NS,SANOFI,Sanofi India Limited,Healthcare,Drug Manufacturers - General,96046039040,INR,NSE,EQUITY,
SANOFICONR.NS,SANOFICONR,SANOFI CONS HEALTHC IND L,Healthcare,Drug Manufacturers - General,105452888064,INR,NSE,EQUITY,
SASTASUNDR.NS,SASTASUNDR,Sastasundar Ventures Limited,Healthcare,Pharmaceutical Retailers,9619494912,INR,NSE,EQUITY,
SENORES.NS,SENORES,SENORES PHARMACEUTICALS L,Healthcare,Drug Manufacturers - General,37814599680,INR,NSE,EQUITY,
SEQUENT.NS,SEQUENT,Sequent Scientific Limited,Healthcare,Drug Manufacturers - Specialty & Generic,53449596928,INR,NSE,EQUITY,
SHALBY.NS,SHALBY,Shalby Limited,Healthcare,Medical Care Facilities,20753057792,INR,NSE,EQUITY,
SHILPAMED.NS,SHILPAMED,Shilpa Medicare Limited,Healthcare,Drug Manufacturers - Specialty & Generic,63674490880,INR,NSE,EQUITY,
SIGACHI.NS,SIGACHI,Sigachi Industries Limited,Healthcare,Drug Manufacturers - Specialty & Generic,13152466944,INR,NSE,EQUITY,
SMSPHARMA.NS,SMSPHARMA,SMS Pharmaceuticals Limited,Healthcare,Drug Manufacturers - General,29644875776,INR,NSE,EQUITY,
SOLARA.NS,SOLARA,Solara Active Pharma Sciences Limited,Healthcare,Drug Manufacturers - Specialty & Generic,28227657728,INR,NSE,EQUITY,
SPARC.NS,SPARC,Sun Pharma Advanced Research Company Limited,Healthcare,Drug Manufacturers - Specialty & Generic,43112697856,INR,NSE,EQUITY,
STAR.NS,STAR,Strides Pharma Science Limited,Healthcare,Drug Manufacturers - Specialty & Generic,80485212160,INR,NSE,EQUITY,
SUDEEPPHRM.NS,SUDEEPPHRM,SUDEEP PHARMA LIMITED,Healthcare,Drug Manufacturers - Specialty & Generic,75071307776,INR,NSE,EQUITY,
SUNPHARMA.NS,SUNPHARMA,Sun Pharmaceutical Industries Limited,Healthcare,Drug Manufacturers - Specialty & Generic,4273935482880,INR,NSE,EQUITY,
SUPRIYA.NS,SUPRIYA,Supriya Lifescience Limited,Healthcare,Biotechnology,58680008704,INR,NSE,EQUITY,
SURAKSHA.NS,SURAKSHA,SURAKSHA DIAGNOSTIC LTD,Healthcare,Diagnostics & Research,14876868608,INR,NSE,EQUITY,
SUVEN.NS,SUVEN,Suven Life Sciences Limited,Healthcare,Drug Manufacturers - Specialty & Generic,39175610368,INR,NSE,EQUITY,
SYNCOMF.NS,SYNCOMF,Syncom Formulations (India) Limited,Healthcare,Drug Manufacturers - Specialty & Generic,13921400832,INR,NSE,EQUITY,
SYNGENE.NS,SYNGENE,Syngene International Limited,Healthcare,Diagnostics & Research,259899179008,INR,NSE,EQUITY,
TAKE.NS,TAKE,TAKE Solutions Limited,Healthcare,Biotechnology,5112025600,INR,NSE,EQUITY,
TARSONS.NS,TARSONS,Tarsons Products Limited,Healthcare,Medical Instruments & Supplies,12309521408,INR,NSE,EQUITY,
THEMISMED.NS,THEMISMED,Themis Medicare Limited,Healthcare,Drug Manufacturers - Specialty & Generic,9545691136,INR,NSE,EQUITY,
THYROCARE.NS,THYROCARE,Thyrocare Technologies Limited,Healthcare,Diagnostics & Research,73079095296,INR,NSE,EQUITY,
TORNTPHARM.NS,TORNTPHARM,Torrent Pharmaceuticals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1274280935424,INR,NSE,EQUITY,
TTKHLTCARE.NS,TTKHLTCARE,TTK Healthcare Limited,Healthcare,Drug Manufacturers - General,14907000832,INR,NSE,EQUITY,
UNICHEMLAB.NS,UNICHEMLAB,Unichem Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,32774258688,INR,NSE,EQUITY,
UNIVPHOTO.NS,UNIVPHOTO,Universus Photo Imagings Limited,Healthcare,Medical Devices,2635394816,INR,NSE,EQUITY,
VAISHALI.NS,VAISHALI,Vaishali Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1048915520,INR,NSE,EQUITY,
VALIANTLAB.NS,VALIANTLAB,Valiant Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,3586720000,INR,NSE,EQUITY,
VENUSREM.NS,VENUSREM,Venus Remedies Limited,Healthcare,Drug Manufacturers - Specialty & Generic,10542543872,INR,NSE,EQUITY,
VIJAYA.NS,VIJAYA,Vijaya Diagnostic Centre Limited,Healthcare,Diagnostics & Research,100562575360,INR,NSE,EQUITY,
VIMTALABS.NS,VIMTALABS,Vimta Labs Limited,Healthcare,Diagnostics & Research,26831945728,INR,NSE,EQUITY,
WANBURY.NS,WANBURY,Wanbury Limited,Healthcare,Drug Manufacturers - Specialty & Generic,8374519808,INR,NSE,EQUITY,
WINDLAS.NS,WINDLAS,Windlas Biotech Limited,Healthcare,Drug Manufacturers - Specialty & Generic,16219036672,INR,NSE,EQUITY,
WOCKPHARMA.NS,WOCKPHARMA,Wockhardt Limited,Healthcare,Drug Manufacturers - Specialty & Generic,220534374400,INR,NSE,EQUITY,
YATHARTH.NS,YATHARTH,Yatharth Hospital & Trauma Care Services Limited,Healthcare,Medical Care Facilities,67000000512,INR,NSE,EQUITY,
ZIMLAB.NS,ZIMLAB,ZIM Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,3421699072,INR,NSE,EQUITY,
ZOTA.NS,ZOTA,Zota Health Care Limited,Healthcare,Biotechnology,50185379840,INR,NSE,EQUITY,
ZYDUSLIFE.NS,ZYDUSLIFE,Zydus Lifesciences Limited,Healthcare,Drug Manufacturers - Specialty & Generic,920050008064,INR,NSE,EQUITY,
